"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
38,6,31664,1.32,6849848863,3249848863,-9,-0.8951278328895569,0.947895884513855,-0.2064934968948364
58,7,31665,3.44,6849848865,3249848865,7,-2.343797445297241,2.482832908630371,0.4192305505275726
5,8,31666,1.43,6849848867,3249848867,-7,-0.9741309881210327,1.032277941703796,-0.1742731630802155
48,9,31667,3.456,6849848870,3249848870,9,-2.342307806015015,2.482990503311157,0.5406374931335449
9,10,31667,1.936,6849848872,3249848872,-5,-1.323426604270935,1.402913808822632,-0.1687335222959518
43,11,31668,3.458,6849848874,3249848874,11,-2.328849792480469,2.469587802886963,0.6598175168037415
34,12,31669,3.23,6849848876,3249848876,-3,-2.212567090988159,2.347098350524902,-0.1690451353788376
48,13,31670,3.492,6849848879,3249848879,13,-2.333497047424316,2.476247072219849,0.7855290770530701
64,14,31671,2.572,6849848881,3249848881,-1,-1.76332950592041,1.871854186058044,-0.04488759115338326
45,15,31672,3.506,6849848883,3249848883,15,-2.321687936782837,2.465439081192017,0.9074195623397827
16,1,31680,2.188,6849848906,3249848906,1,-1.497560977935791,1.594740390777588,0.03818586468696594
19,3,31682,1.38,6849848911,3249848911,3,-0.9430296421051025,1.004927277565002,0.07222361862659454
52,5,31683,3.428,6849848916,3249848916,5,-2.336394071578979,2.490618944168091,0.2987698912620544
33,6,31684,1.322,6849848918,3249848918,-9,-0.8931648731231689,0.9524555802345276,-0.2068063616752625
52,7,31685,3.408,6849848920,3249848920,7,-2.313394546508789,2.467827081680298,0.415330708026886
6,8,31686,1.428,6849848923,3249848923,-7,-0.9691643714904785,1.034223437309265,-0.1740294247865677
50,9,31686,3.44,6849848925,3249848925,9,-2.323255062103271,2.479212999343872,0.5381345748901367
10,10,31687,1.936,6849848927,3249848927,-5,-1.318521499633789,1.407524824142456,-0.1687335222959518
48,11,31688,3.452,6849848929,3249848929,11,-2.316189289093018,2.473402738571167,0.6586726307868958
58,12,31689,3.24,6849848932,3249848932,-3,-2.211185455322266,2.36209774017334,-0.1695684939622879
48,13,31690,3.48,6849848934,3249848934,13,-2.316849946975708,2.475839853286743,0.7828296422958374
74,14,31691,2.562,6849848936,3249848936,-1,-1.749954342842102,1.870696306228638,-0.04471306502819061
46,15,31691,3.504,6849848939,3249848939,15,-2.312179803848267,2.471713781356812,0.9069019556045532
15,1,31700,2.202,6849848962,3249848962,1,-1.501531720161438,1.610195517539978,0.03843019902706146
22,3,31702,1.37,6849848966,3249848966,3,-0.9327079653739929,1.000907063484192,0.07170026004314423
45,5,31703,3.418,6849848971,3249848971,5,-2.320895671844482,2.491470098495483,0.2978983223438263
25,6,31704,1.33,6849848973,3249848973,-9,-0.8952195048332214,0.9613500833511353,-0.2080578356981277
53,7,31705,3.408,6849848976,3249848976,7,-2.304766178131104,2.475887298583984,0.415330708026886
6,8,31706,1.424,6849848978,3249848978,-7,-0.9628437161445618,1.034693717956543,-0.1735419481992722
42,9,31707,3.444,6849848980,3249848980,9,-2.316843509674072,2.490604162216187,0.5387603044509888
9,10,31707,1.952,6849848982,3249848982,-5,-1.324456453323364,1.423789143562317,-0.1701280027627945
36,11,31708,3.446,6849848985,3249848985,11,-2.303530693054199,2.47715950012207,0.6575278043746948
67,12,31709,3.234,6849848987,3249848987,-3,-2.198847055435181,2.365413188934326,-0.16925448179245
35,13,31710,3.47,6849848989,3249848989,13,-2.301560878753662,2.476774454116821,0.7805801630020142
68,14,31711,2.594,6849848992,3249848992,-1,-1.765189409255981,1.900234937667847,-0.04527154192328453
37,15,31712,3.506,6849848994,3249848994,15,-2.30441951751709,2.481587409973145,0.9074195623397827
16,1,31720,2.208,6849849017,3249849017,1,-1.499977946281433,1.619828820228577,0.03853491321206093
20,3,31722,1.36,6849849022,3249849022,3,-0.9224259257316589,0.9968271255493164,0.07117690145969391
18,5,31723,3.226,6849849026,3249849026,5,-2.182301998138428,2.359148263931274,0.2811644375324249
24,6,31724,1.336,6849849029,3249849029,-9,-0.895881712436676,0.9688200950622559,-0.208996444940567
50,7,31725,3.428,6849849031,3249849031,7,-2.309584379196167,2.498494386672974,0.417768120765686
6,8,31726,1.412,6849849033,3249849033,-7,-0.9511427283287048,1.029300808906555,-0.1720795184373856
38,9,31726,3.444,6849849035,3249849035,9,-2.308571815490723,2.498273372650146,0.5387603044509888
11,10,31727,1.948,6849849038,3249849038,-5,-1.316774606704712,1.425476670265198,-0.1697793900966644
40,11,31728,3.458,6849849040,3249849040,11,-2.302861213684082,2.493839502334595,0.6598175168037415
34,12,31729,3.184,6849849042,3249849042,-3,-2.156708955764771,2.336384773254395,-0.1666376888751984
40,13,31730,3.478,6849849045,3249849045,13,-2.298187494277954,2.490521907806396,0.7823797464370728
54,14,31731,2.58,6849849047,3249849047,-1,-1.749054551124573,1.896096110343933,-0.04502720758318901
43,15,31731,3.524,6849849049,3249849049,15,-2.307966470718384,2.501995325088501,0.912078320980072
15,1,31740,2.22,6849849072,3249849072,1,-1.502435803413391,1.633886694908142,0.03874434158205986
20,3,31742,1.364,6849849077,3249849077,3,-0.9216434955596924,1.002982258796692,0.07138624787330627
27,5,31743,3.152,6849849082,3249849082,5,-2.124183893203735,2.312461614608765,0.2747148871421814
18,6,31744,1.35,6849849084,3249849084,-9,-0.9018469452857971,0.9821264147758484,-0.2111865282058716
57,7,31745,3.432,6849849086,3249849086,7,-2.303533792495728,2.509465932846069,0.4182555973529816
7,8,31746,1.42,6849849088,3249849088,-7,-0.9529125690460205,1.038465142250061,-0.1730544716119766
48,9,31747,3.446,6849849091,3249849091,9,-2.300734758377075,2.508173704147339,0.5390731692314148
10,10,31747,1.948,6849849093,3249849093,-5,-1.311790704727173,1.43006432056427,-0.1697793900966644
46,11,31748,3.47,6849849095,3249849095,11,-2.302103042602539,2.510544776916504,0.6621072292327881
33,12,31749,3.106,6849849098,3249849098,-3,-2.095906496047974,2.286479234695435,-0.1625554859638214
42,13,31750,3.494,6849849100,3249849100,13,-2.300012350082397,2.51002311706543,0.7859789729118347
49,14,31751,2.594,6849849102,3249849102,-1,-1.751880288124084,1.912511944770813,-0.04527154192328453
49,15,31752,3.52,6849849105,3249849105,15,-2.296171426773071,2.507588148117065,0.9110430479049683
15,1,31759,2.214,6849849128,3249849128,1,-1.492963433265686,1.634430527687073,0.03863962739706039
21,3,31761,1.37,6849849132,3249849132,3,-0.9223518967628479,1.01045835018158,0.07170026004314423
51,5,31762,3.12,6849849137,3249849137,5,-2.095016479492188,2.295944690704346,0.2719259262084961
